ts,action,scenario,url,method,status_code,latency_ms,category,error_type,note
2026-01-27 00:37:47,cancel,cancel_nonexist,http://127.0.0.1:5000/cancel,POST,404,3,expected_fail,,掛號不存在
2026-01-27 00:37:47,register,late,http://127.0.0.1:5000/register,POST,200,4,expected_pass,,
2026-01-27 00:37:47,cancel,cancel_nonexist,http://127.0.0.1:5000/cancel,POST,404,5,expected_fail,,掛號不存在
2026-01-27 00:37:47,register,late,http://127.0.0.1:5000/register,POST,200,7,expected_pass,,
2026-01-27 00:37:47,register,missing_required,http://127.0.0.1:5000/register,POST,400,7,expected_fail,,缺少必填欄位
2026-01-27 00:37:47,register,missing_required,http://127.0.0.1:5000/register,POST,400,9,expected_fail,,缺少必填欄位
2026-01-27 00:37:47,cancel,cancel_nonexist,http://127.0.0.1:5000/cancel,POST,404,14,expected_fail,,掛號不存在
2026-01-27 00:37:47,register,invalid_date,http://127.0.0.1:5000/register,POST,400,12,expected_fail,,掛號日期錯誤
2026-01-27 00:37:47,register,invalid_date,http://127.0.0.1:5000/register,POST,400,14,expected_fail,,掛號日期錯誤
2026-01-27 00:37:47,query,missing_required,http://127.0.0.1:5000/query,GET,404,11,expected_fail,,查無資料
2026-01-27 00:37:47,register,invalid_date,http://127.0.0.1:5000/register,POST,400,18,expected_fail,,掛號日期錯誤
2026-01-27 00:37:47,register,late,http://127.0.0.1:5000/register,POST,200,23,expected_pass,,
2026-01-27 00:37:47,register,invalid_id,http://127.0.0.1:5000/register,POST,400,18,expected_fail,,身分證格式錯誤
2026-01-27 00:37:47,register,invalid_id,http://127.0.0.1:5000/register,POST,400,11,expected_fail,,身分證格式錯誤
2026-01-27 00:37:47,register,normal,http://127.0.0.1:5000/register,POST,200,19,expected_pass,,
2026-01-27 00:37:47,query,missing_required,http://127.0.0.1:5000/query,GET,404,18,expected_fail,,查無資料
2026-01-27 00:37:47,query,invalid_date,http://127.0.0.1:5000/query,GET,404,16,expected_fail,,查無資料
2026-01-27 00:37:47,query,invalid_date,http://127.0.0.1:5000/query,GET,404,16,expected_fail,,查無資料
2026-01-27 00:37:47,register,late,http://127.0.0.1:5000/register,POST,200,22,expected_pass,,
2026-01-27 00:37:47,register,missing_required,http://127.0.0.1:5000/register,POST,400,25,expected_fail,,缺少必填欄位
2026-01-27 00:37:47,query,invalid_id,http://127.0.0.1:5000/query,GET,404,17,expected_fail,,查無資料
2026-01-27 00:37:47,register,duplicate_setup,http://127.0.0.1:5000/register,POST,200,26,expected_pass,,
2026-01-27 00:37:47,query,invalid_id,http://127.0.0.1:5000/query,GET,404,20,expected_fail,,查無資料
2026-01-27 00:37:47,cancel,cancel_nonexist,http://127.0.0.1:5000/cancel,POST,404,20,expected_fail,,掛號不存在
2026-01-27 00:37:47,query,invalid_date,http://127.0.0.1:5000/query,GET,404,26,expected_fail,,查無資料
2026-01-27 00:37:47,register,late,http://127.0.0.1:5000/register,POST,400,28,unexpected_fail,,[EXPECT=expected_pass] 身分證格式錯誤
2026-01-27 00:37:47,register,duplicate_setup,http://127.0.0.1:5000/register,POST,200,19,expected_pass,,
2026-01-27 00:37:47,query,normal,http://127.0.0.1:5000/query,GET,200,25,expected_pass,,
2026-01-27 00:37:47,register,duplicate_setup,http://127.0.0.1:5000/register,POST,200,32,expected_pass,,
2026-01-27 00:37:47,register,duplicate_setup,http://127.0.0.1:5000/register,POST,200,21,expected_pass,,
2026-01-27 00:37:47,register,invalid_date,http://127.0.0.1:5000/register,POST,400,26,expected_fail,,掛號日期錯誤
2026-01-27 00:37:47,register,missing_required,http://127.0.0.1:5000/register,POST,400,22,expected_fail,,缺少必填欄位
2026-01-27 00:37:47,register,duplicate_setup,http://127.0.0.1:5000/register,POST,200,25,expected_pass,,
2026-01-27 00:37:47,register,normal,http://127.0.0.1:5000/register,POST,500,21,infra_error,,infra_error
2026-01-27 00:37:47,register,missing_required,http://127.0.0.1:5000/register,POST,400,25,expected_fail,,缺少必填欄位
2026-01-27 00:37:47,register,duplicate_setup,http://127.0.0.1:5000/register,POST,400,22,unexpected_fail,,[EXPECT=expected_pass] 已掛號
2026-01-27 00:37:47,register,duplicate,http://127.0.0.1:5000/register,POST,400,15,expected_fail,,已掛號
2026-01-27 00:37:47,query,missing_required,http://127.0.0.1:5000/query,GET,404,26,expected_fail,,查無資料
2026-01-27 00:37:47,register,duplicate_setup,http://127.0.0.1:5000/register,POST,200,16,expected_pass,,
2026-01-27 00:37:47,register,missing_required,http://127.0.0.1:5000/register,POST,400,21,expected_fail,,缺少必填欄位
2026-01-27 00:37:47,register,normal,http://127.0.0.1:5000/register,POST,200,22,expected_pass,,
2026-01-27 00:37:47,register,invalid_date,http://127.0.0.1:5000/register,POST,400,17,expected_fail,,掛號日期錯誤
2026-01-27 00:37:47,register,missing_required,http://127.0.0.1:5000/register,POST,400,25,expected_fail,,缺少必填欄位
2026-01-27 00:37:47,register,missing_required,http://127.0.0.1:5000/register,POST,400,28,expected_fail,,缺少必填欄位
2026-01-27 00:37:47,register,invalid_id,http://127.0.0.1:5000/register,POST,400,29,expected_fail,,身分證格式錯誤
2026-01-27 00:37:47,register,invalid_date,http://127.0.0.1:5000/register,POST,400,23,expected_fail,,掛號日期錯誤
2026-01-27 00:37:47,register,late,http://127.0.0.1:5000/register,POST,200,30,expected_pass,,
2026-01-27 00:37:47,query,invalid_date,http://127.0.0.1:5000/query,GET,404,25,expected_fail,,查無資料
2026-01-27 00:37:47,register,duplicate,http://127.0.0.1:5000/register,POST,400,30,expected_fail,,已掛號
2026-01-27 00:37:47,register,duplicate,http://127.0.0.1:5000/register,POST,400,35,expected_fail,,已掛號
2026-01-27 00:37:47,register,normal,http://127.0.0.1:5000/register,POST,400,23,unexpected_fail,,[EXPECT=expected_pass] 身分證格式錯誤
2026-01-27 00:37:47,register,duplicate,http://127.0.0.1:5000/register,POST,400,19,expected_fail,,已掛號
2026-01-27 00:37:47,query,missing_required,http://127.0.0.1:5000/query,GET,404,29,expected_fail,,查無資料
2026-01-27 00:37:47,query,missing_required,http://127.0.0.1:5000/query,GET,404,25,expected_fail,,查無資料
2026-01-27 00:37:47,register,duplicate,http://127.0.0.1:5000/register,POST,400,29,expected_fail,,已掛號
2026-01-27 00:37:47,register,invalid_id,http://127.0.0.1:5000/register,POST,400,26,expected_fail,,身分證格式錯誤
2026-01-27 00:37:47,query,missing_required,http://127.0.0.1:5000/query,GET,404,23,expected_fail,,查無資料
2026-01-27 00:37:47,register,normal,http://127.0.0.1:5000/register,POST,200,19,expected_pass,,
2026-01-27 00:37:47,register,invalid_date,http://127.0.0.1:5000/register,POST,400,19,expected_fail,,掛號日期錯誤
2026-01-27 00:37:47,register,invalid_date,http://127.0.0.1:5000/register,POST,400,31,expected_fail,,掛號日期錯誤
2026-01-27 00:37:47,query,normal,http://127.0.0.1:5000/query,GET,200,27,expected_pass,,
2026-01-27 00:37:47,query,missing_required,http://127.0.0.1:5000/query,GET,404,22,expected_fail,,查無資料
2026-01-27 00:37:47,register,invalid_id,http://127.0.0.1:5000/register,POST,400,30,expected_fail,,身分證格式錯誤
2026-01-27 00:37:47,query,invalid_date,http://127.0.0.1:5000/query,GET,404,26,expected_fail,,查無資料
2026-01-27 00:37:47,register,normal,http://127.0.0.1:5000/register,POST,200,30,expected_pass,,
2026-01-27 00:37:47,query,invalid_id,http://127.0.0.1:5000/query,GET,404,23,expected_fail,,查無資料
