ts,action,scenario,url,method,status_code,latency_ms,category,error_type,note
2026-01-25 18:28:07,register,normal,http://127.0.0.1:5000/register,POST,200,4,expected_pass,,
2026-01-25 18:28:07,query,normal,http://127.0.0.1:5000/query,GET,200,11,expected_pass,,
2026-01-25 18:28:07,register,normal,http://127.0.0.1:5000/register,POST,200,1,expected_pass,,
2026-01-25 18:28:07,query,normal,http://127.0.0.1:5000/query,GET,200,20,expected_pass,,
2026-01-25 18:28:07,register,normal,http://127.0.0.1:5000/register,POST,200,1,expected_pass,,
2026-01-25 18:28:07,query,normal,http://127.0.0.1:5000/query,GET,200,21,expected_pass,,
2026-01-25 18:28:07,register,late,http://127.0.0.1:5000/register,POST,200,12,expected_pass,,
2026-01-25 18:28:07,query,late,http://127.0.0.1:5000/query,GET,200,14,expected_pass,,
2026-01-25 18:28:07,register,late,http://127.0.0.1:5000/register,POST,200,1,expected_pass,,
2026-01-25 18:28:07,query,late,http://127.0.0.1:5000/query,GET,200,22,expected_pass,,
2026-01-25 18:28:07,register,late,http://127.0.0.1:5000/register,POST,200,1,expected_pass,,
2026-01-25 18:28:07,query,late,http://127.0.0.1:5000/query,GET,200,12,expected_pass,,
2026-01-25 18:28:07,register,invalid_id,http://127.0.0.1:5000/register,POST,400,1,expected_fail,,身分證格式錯誤
2026-01-25 18:28:07,query,invalid_id,http://127.0.0.1:5000/query,GET,404,1,expected_fail,,查無資料
2026-01-25 18:28:07,register,invalid_id,http://127.0.0.1:5000/register,POST,400,14,expected_fail,,身分證格式錯誤
2026-01-25 18:28:07,query,invalid_id,http://127.0.0.1:5000/query,GET,404,2,expected_fail,,查無資料
2026-01-25 18:28:07,register,invalid_id,http://127.0.0.1:5000/register,POST,400,1,expected_fail,,身分證格式錯誤
2026-01-25 18:28:07,query,invalid_id,http://127.0.0.1:5000/query,GET,404,1,expected_fail,,查無資料
2026-01-25 18:28:08,register,invalid_date,http://127.0.0.1:5000/register,POST,400,14,expected_fail,,掛號日期錯誤
2026-01-25 18:28:08,query,invalid_date,http://127.0.0.1:5000/query,GET,404,11,expected_fail,,查無資料
2026-01-25 18:28:08,register,invalid_date,http://127.0.0.1:5000/register,POST,400,1,expected_fail,,掛號日期錯誤
2026-01-25 18:28:08,query,invalid_date,http://127.0.0.1:5000/query,GET,404,1,expected_fail,,查無資料
2026-01-25 18:28:08,register,invalid_date,http://127.0.0.1:5000/register,POST,400,1,expected_fail,,掛號日期錯誤
2026-01-25 18:28:08,query,invalid_date,http://127.0.0.1:5000/query,GET,404,14,expected_fail,,查無資料
2026-01-25 18:28:08,register,missing_required,http://127.0.0.1:5000/register,POST,400,14,expected_fail,,缺少必填欄位
2026-01-25 18:28:08,query,missing_required,http://127.0.0.1:5000/query,GET,404,1,expected_fail,,查無資料
2026-01-25 18:28:08,register,missing_required,http://127.0.0.1:5000/register,POST,400,22,expected_fail,,缺少必填欄位
2026-01-25 18:28:08,query,missing_required,http://127.0.0.1:5000/query,GET,404,13,expected_fail,,查無資料
2026-01-25 18:28:08,register,missing_required,http://127.0.0.1:5000/register,POST,400,1,expected_fail,,缺少必填欄位
2026-01-25 18:28:08,query,missing_required,http://127.0.0.1:5000/query,GET,404,21,expected_fail,,查無資料
2026-01-25 18:28:08,register,missing_required,http://127.0.0.1:5000/register,POST,400,1,expected_fail,,缺少必填欄位
2026-01-25 18:28:08,query,missing_required,http://127.0.0.1:5000/query,GET,404,11,expected_fail,,查無資料
2026-01-25 18:28:08,register,missing_required,http://127.0.0.1:5000/register,POST,400,1,expected_fail,,缺少必填欄位
2026-01-25 18:28:08,query,missing_required,http://127.0.0.1:5000/query,GET,404,36,expected_fail,,查無資料
2026-01-25 18:28:08,register,missing_required,http://127.0.0.1:5000/register,POST,400,12,expected_fail,,缺少必填欄位
2026-01-25 18:28:08,query,missing_required,http://127.0.0.1:5000/query,GET,404,1,expected_fail,,查無資料
2026-01-25 18:28:08,register,missing_required,http://127.0.0.1:5000/register,POST,400,1,expected_fail,,缺少必填欄位
2026-01-25 18:28:08,query,missing_required,http://127.0.0.1:5000/query,GET,404,22,expected_fail,,查無資料
2026-01-25 18:28:08,register,missing_required,http://127.0.0.1:5000/register,POST,400,1,expected_fail,,缺少必填欄位
2026-01-25 18:28:08,query,missing_required,http://127.0.0.1:5000/query,GET,404,26,expected_fail,,查無資料
2026-01-25 18:28:08,register,missing_required,http://127.0.0.1:5000/register,POST,400,13,expected_fail,,缺少必填欄位
2026-01-25 18:28:08,query,missing_required,http://127.0.0.1:5000/query,GET,404,20,expected_fail,,查無資料
2026-01-25 18:28:08,register,missing_required,http://127.0.0.1:5000/register,POST,400,1,expected_fail,,缺少必填欄位
