ts,action,scenario,url,method,status_code,latency_ms,category,error_type,note
2026-01-27 00:52:22,register,normal,http://127.0.0.1:5000/register,POST,200,3,expected_pass,,
2026-01-27 00:52:22,register,invalid_id,http://127.0.0.1:5000/register,POST,400,5,expected_fail,,身分證格式錯誤
2026-01-27 00:52:22,register,invalid_date,http://127.0.0.1:5000/register,POST,400,4,expected_fail,,掛號日期錯誤
2026-01-27 00:52:22,register,missing_required,http://127.0.0.1:5000/register,POST,400,5,expected_fail,,缺少必填欄位
2026-01-27 00:52:22,register,late,http://127.0.0.1:5000/register,POST,200,7,expected_pass,,
2026-01-27 00:52:22,cancel,cancel_nonexist,http://127.0.0.1:5000/cancel,POST,404,6,expected_fail,,掛號不存在
2026-01-27 00:52:22,register,duplicate_setup,http://127.0.0.1:5000/register,POST,400,7,unexpected_fail,,[EXPECT=expected_pass] 已掛號
2026-01-27 00:52:22,query,normal,http://127.0.0.1:5000/query,GET,200,8,expected_pass,,
2026-01-27 00:52:22,register,invalid_id,http://127.0.0.1:5000/register,POST,400,8,expected_fail,,身分證格式錯誤
2026-01-27 00:52:22,register,normal,http://127.0.0.1:5000/register,POST,200,11,expected_pass,,
2026-01-27 00:52:22,query,invalid_date,http://127.0.0.1:5000/query,GET,200,10,expected_pass,,
2026-01-27 00:52:22,register,late,http://127.0.0.1:5000/register,POST,200,12,expected_pass,,
2026-01-27 00:52:22,query,invalid_id,http://127.0.0.1:5000/query,GET,200,12,expected_pass,,
2026-01-27 00:52:22,query,missing_required,http://127.0.0.1:5000/query,GET,404,11,expected_fail,,查無資料
2026-01-27 00:52:22,register,missing_required,http://127.0.0.1:5000/register,POST,400,9,expected_fail,,缺少必填欄位
2026-01-27 00:52:22,register,invalid_date,http://127.0.0.1:5000/register,POST,400,12,expected_fail,,掛號日期錯誤
2026-01-27 00:52:22,query,late,http://127.0.0.1:5000/query,GET,200,11,expected_pass,,
2026-01-27 00:52:22,cancel,cancel_nonexist,http://127.0.0.1:5000/cancel,POST,404,10,expected_fail,,掛號不存在
2026-01-27 00:52:22,query,invalid_id,http://127.0.0.1:5000/query,GET,200,11,expected_pass,,
2026-01-27 00:52:22,register,duplicate_setup,http://127.0.0.1:5000/register,POST,400,12,unexpected_fail,,[EXPECT=expected_pass] 已掛號
2026-01-27 00:52:22,register,invalid_id,http://127.0.0.1:5000/register,POST,400,14,expected_fail,,身分證格式錯誤
2026-01-27 00:52:22,query,normal,http://127.0.0.1:5000/query,GET,200,13,expected_pass,,
2026-01-27 00:52:22,register,late,http://127.0.0.1:5000/register,POST,200,15,expected_pass,,
2026-01-27 00:52:22,register,normal,http://127.0.0.1:5000/register,POST,200,17,expected_pass,,
2026-01-27 00:52:22,register,invalid_date,http://127.0.0.1:5000/register,POST,400,16,expected_fail,,掛號日期錯誤
2026-01-27 00:52:22,query,late,http://127.0.0.1:5000/query,GET,200,16,expected_pass,,
2026-01-27 00:52:22,query,invalid_date,http://127.0.0.1:5000/query,GET,200,14,expected_pass,,
2026-01-27 00:52:22,register,missing_required,http://127.0.0.1:5000/register,POST,400,17,expected_fail,,缺少必填欄位
2026-01-27 00:52:22,query,missing_required,http://127.0.0.1:5000/query,GET,200,16,expected_pass,,
2026-01-27 00:52:22,register,duplicate_setup,http://127.0.0.1:5000/register,POST,200,16,expected_pass,,
2026-01-27 00:52:22,cancel,cancel_nonexist,http://127.0.0.1:5000/cancel,POST,404,14,expected_fail,,掛號不存在
2026-01-27 00:52:22,register,missing_required,http://127.0.0.1:5000/register,POST,400,14,expected_fail,,缺少必填欄位
2026-01-27 00:52:22,register,normal,http://127.0.0.1:5000/register,POST,200,16,expected_pass,,
2026-01-27 00:52:22,register,invalid_date,http://127.0.0.1:5000/register,POST,400,17,expected_fail,,掛號日期錯誤
2026-01-27 00:52:22,cancel,cancel_nonexist,http://127.0.0.1:5000/cancel,POST,404,13,expected_fail,,掛號不存在
2026-01-27 00:52:22,register,invalid_id,http://127.0.0.1:5000/register,POST,400,18,expected_fail,,身分證格式錯誤
2026-01-27 00:52:22,register,late,http://127.0.0.1:5000/register,POST,200,19,expected_pass,,
2026-01-27 00:52:22,query,normal,http://127.0.0.1:5000/query,GET,200,13,expected_pass,,
2026-01-27 00:52:22,register,normal,http://127.0.0.1:5000/register,POST,200,18,expected_pass,,
