ts,action,scenario,url,method,status_code,latency_ms,category,error_type,note
2026-01-27 00:31:13,cancel,cancel_nonexist,http://127.0.0.1:5000/cancel,POST,404,3,expected_fail,,掛號不存在
2026-01-27 00:31:13,register,missing_required,http://127.0.0.1:5000/register,POST,400,4,expected_fail,,缺少必填欄位
2026-01-27 00:31:13,register,late,http://127.0.0.1:5000/register,POST,200,8,expected_pass,,
2026-01-27 00:31:13,cancel,cancel_nonexist,http://127.0.0.1:5000/cancel,POST,404,8,expected_fail,,掛號不存在
2026-01-27 00:31:13,register,late,http://127.0.0.1:5000/register,POST,200,10,expected_pass,,
2026-01-27 00:31:13,cancel,cancel_nonexist,http://127.0.0.1:5000/cancel,POST,404,9,expected_fail,,掛號不存在
2026-01-27 00:31:13,register,invalid_date,http://127.0.0.1:5000/register,POST,400,8,expected_fail,,掛號日期錯誤
2026-01-27 00:31:13,register,invalid_date,http://127.0.0.1:5000/register,POST,400,9,expected_fail,,掛號日期錯誤
2026-01-27 00:31:13,query,missing_required,http://127.0.0.1:5000/query,GET,404,10,expected_fail,,查無資料
2026-01-27 00:31:13,register,invalid_date,http://127.0.0.1:5000/register,POST,400,10,expected_fail,,掛號日期錯誤
2026-01-27 00:31:13,register,late,http://127.0.0.1:5000/register,POST,200,13,expected_pass,,
2026-01-27 00:31:13,register,invalid_id,http://127.0.0.1:5000/register,POST,400,10,expected_fail,,身分證格式錯誤
2026-01-27 00:31:13,register,missing_required,http://127.0.0.1:5000/register,POST,400,15,expected_fail,,缺少必填欄位
2026-01-27 00:31:13,register,normal,http://127.0.0.1:5000/register,POST,200,13,expected_pass,,
2026-01-27 00:31:13,query,invalid_date,http://127.0.0.1:5000/query,GET,404,9,expected_fail,,查無資料
2026-01-27 00:31:13,register,invalid_id,http://127.0.0.1:5000/register,POST,400,12,expected_fail,,身分證格式錯誤
2026-01-27 00:31:13,register,late,http://127.0.0.1:5000/register,POST,200,12,expected_pass,,
2026-01-27 00:31:13,register,duplicate_setup,http://127.0.0.1:5000/register,POST,200,14,expected_pass,,
2026-01-27 00:31:13,query,invalid_id,http://127.0.0.1:5000/query,GET,404,10,expected_fail,,查無資料
2026-01-27 00:31:13,query,invalid_date,http://127.0.0.1:5000/query,GET,404,12,expected_fail,,查無資料
2026-01-27 00:31:13,query,invalid_date,http://127.0.0.1:5000/query,GET,404,12,expected_fail,,查無資料
2026-01-27 00:31:13,register,missing_required,http://127.0.0.1:5000/register,POST,400,17,expected_fail,,缺少必填欄位
2026-01-27 00:31:13,register,duplicate_setup,http://127.0.0.1:5000/register,POST,200,19,expected_pass,,
2026-01-27 00:31:13,register,duplicate_setup,http://127.0.0.1:5000/register,POST,200,11,expected_pass,,
2026-01-27 00:31:13,register,invalid_date,http://127.0.0.1:5000/register,POST,400,14,expected_fail,,掛號日期錯誤
2026-01-27 00:31:13,register,duplicate_setup,http://127.0.0.1:5000/register,POST,200,14,expected_pass,,
2026-01-27 00:31:13,register,late,http://127.0.0.1:5000/register,POST,400,19,unexpected_fail,,[EXPECT=expected_pass] 身分證格式錯誤
2026-01-27 00:31:13,query,missing_required,http://127.0.0.1:5000/query,GET,404,16,expected_fail,,查無資料
2026-01-27 00:31:13,cancel,cancel_nonexist,http://127.0.0.1:5000/cancel,POST,404,19,expected_fail,,掛號不存在
2026-01-27 00:31:13,query,normal,http://127.0.0.1:5000/query,GET,200,16,expected_pass,,
2026-01-27 00:31:13,register,missing_required,http://127.0.0.1:5000/register,POST,400,15,expected_fail,,缺少必填欄位
2026-01-27 00:31:13,register,duplicate_setup,http://127.0.0.1:5000/register,POST,200,21,expected_pass,,
2026-01-27 00:31:13,query,invalid_id,http://127.0.0.1:5000/query,GET,404,16,expected_fail,,查無資料
2026-01-27 00:31:13,register,normal,http://127.0.0.1:5000/register,POST,200,13,expected_pass,,
2026-01-27 00:31:13,register,missing_required,http://127.0.0.1:5000/register,POST,400,13,expected_fail,,缺少必填欄位
2026-01-27 00:31:13,register,normal,http://127.0.0.1:5000/register,POST,500,17,infra_error,,infra_error
2026-01-27 00:31:13,register,duplicate,http://127.0.0.1:5000/register,POST,400,11,expected_fail,,已掛號
2026-01-27 00:31:13,register,missing_required,http://127.0.0.1:5000/register,POST,400,16,expected_fail,,缺少必填欄位
2026-01-27 00:31:13,register,missing_required,http://127.0.0.1:5000/register,POST,400,16,expected_fail,,缺少必填欄位
2026-01-27 00:31:13,query,missing_required,http://127.0.0.1:5000/query,GET,404,17,expected_fail,,查無資料
2026-01-27 00:31:13,register,missing_required,http://127.0.0.1:5000/register,POST,400,24,expected_fail,,缺少必填欄位
2026-01-27 00:31:13,register,duplicate_setup,http://127.0.0.1:5000/register,POST,400,25,unexpected_fail,,[EXPECT=expected_pass] 已掛號
2026-01-27 00:31:13,register,invalid_id,http://127.0.0.1:5000/register,POST,400,19,expected_fail,,身分證格式錯誤
2026-01-27 00:31:13,register,duplicate,http://127.0.0.1:5000/register,POST,400,19,expected_fail,,已掛號
2026-01-27 00:31:13,register,late,http://127.0.0.1:5000/register,POST,200,16,expected_pass,,
2026-01-27 00:31:13,register,invalid_date,http://127.0.0.1:5000/register,POST,400,15,expected_fail,,掛號日期錯誤
2026-01-27 00:31:13,query,invalid_date,http://127.0.0.1:5000/query,GET,404,22,expected_fail,,查無資料
2026-01-27 00:31:13,register,duplicate,http://127.0.0.1:5000/register,POST,400,22,expected_fail,,已掛號
2026-01-27 00:31:13,register,duplicate_setup,http://127.0.0.1:5000/register,POST,200,18,expected_pass,,
2026-01-27 00:31:13,register,invalid_date,http://127.0.0.1:5000/register,POST,400,19,expected_fail,,掛號日期錯誤
2026-01-27 00:31:13,query,missing_required,http://127.0.0.1:5000/query,GET,404,17,expected_fail,,查無資料
2026-01-27 00:31:13,query,normal,http://127.0.0.1:5000/query,GET,200,19,expected_pass,,
2026-01-27 00:31:13,register,invalid_date,http://127.0.0.1:5000/register,POST,400,19,expected_fail,,掛號日期錯誤
2026-01-27 00:31:13,register,duplicate,http://127.0.0.1:5000/register,POST,400,24,expected_fail,,已掛號
2026-01-27 00:31:13,query,missing_required,http://127.0.0.1:5000/query,GET,404,18,expected_fail,,查無資料
2026-01-27 00:31:13,query,missing_required,http://127.0.0.1:5000/query,GET,404,19,expected_fail,,查無資料
2026-01-27 00:31:13,query,missing_required,http://127.0.0.1:5000/query,GET,404,26,expected_fail,,查無資料
