ts,action,scenario,url,method,status_code,latency_ms,category,error_type,note
2026-01-27 00:32:53,cancel,cancel_nonexist,http://127.0.0.1:5000/cancel,POST,404,3,expected_fail,,掛號不存在
2026-01-27 00:32:53,register,late,http://127.0.0.1:5000/register,POST,200,5,expected_pass,,
2026-01-27 00:32:53,register,late,http://127.0.0.1:5000/register,POST,200,6,expected_pass,,
2026-01-27 00:32:53,register,missing_required,http://127.0.0.1:5000/register,POST,400,4,expected_fail,,缺少必填欄位
2026-01-27 00:32:53,cancel,cancel_nonexist,http://127.0.0.1:5000/cancel,POST,404,6,expected_fail,,掛號不存在
2026-01-27 00:32:53,register,late,http://127.0.0.1:5000/register,POST,200,6,expected_pass,,
2026-01-27 00:32:53,query,missing_required,http://127.0.0.1:5000/query,GET,404,4,expected_fail,,查無資料
2026-01-27 00:32:53,cancel,cancel_nonexist,http://127.0.0.1:5000/cancel,POST,404,8,expected_fail,,掛號不存在
2026-01-27 00:32:53,register,missing_required,http://127.0.0.1:5000/register,POST,400,9,expected_fail,,缺少必填欄位
2026-01-27 00:32:53,register,invalid_date,http://127.0.0.1:5000/register,POST,400,7,expected_fail,,掛號日期錯誤
2026-01-27 00:32:53,register,invalid_id,http://127.0.0.1:5000/register,POST,400,8,expected_fail,,身分證格式錯誤
2026-01-27 00:32:53,register,invalid_date,http://127.0.0.1:5000/register,POST,400,12,expected_fail,,掛號日期錯誤
2026-01-27 00:32:53,register,invalid_date,http://127.0.0.1:5000/register,POST,400,10,expected_fail,,掛號日期錯誤
2026-01-27 00:32:53,register,invalid_id,http://127.0.0.1:5000/register,POST,400,8,expected_fail,,身分證格式錯誤
2026-01-27 00:32:53,register,normal,http://127.0.0.1:5000/register,POST,200,13,expected_pass,,
2026-01-27 00:32:53,query,missing_required,http://127.0.0.1:5000/query,GET,404,7,expected_fail,,查無資料
2026-01-27 00:32:53,register,missing_required,http://127.0.0.1:5000/register,POST,400,11,expected_fail,,缺少必填欄位
2026-01-27 00:32:53,register,late,http://127.0.0.1:5000/register,POST,400,9,unexpected_fail,,[EXPECT=expected_pass] 身分證格式錯誤
2026-01-27 00:32:53,register,late,http://127.0.0.1:5000/register,POST,200,13,expected_pass,,
2026-01-27 00:32:53,query,invalid_date,http://127.0.0.1:5000/query,GET,404,9,expected_fail,,查無資料
2026-01-27 00:32:53,query,invalid_date,http://127.0.0.1:5000/query,GET,404,9,expected_fail,,查無資料
2026-01-27 00:32:53,register,duplicate_setup,http://127.0.0.1:5000/register,POST,200,14,expected_pass,,
2026-01-27 00:32:53,register,duplicate_setup,http://127.0.0.1:5000/register,POST,200,13,expected_pass,,
2026-01-27 00:32:53,query,invalid_id,http://127.0.0.1:5000/query,GET,404,13,expected_fail,,查無資料
2026-01-27 00:32:53,query,invalid_date,http://127.0.0.1:5000/query,GET,404,12,expected_fail,,查無資料
2026-01-27 00:32:53,query,normal,http://127.0.0.1:5000/query,GET,200,11,expected_pass,,
2026-01-27 00:32:53,query,invalid_id,http://127.0.0.1:5000/query,GET,404,13,expected_fail,,查無資料
2026-01-27 00:32:53,register,duplicate_setup,http://127.0.0.1:5000/register,POST,200,11,expected_pass,,
2026-01-27 00:32:53,cancel,cancel_nonexist,http://127.0.0.1:5000/cancel,POST,404,15,expected_fail,,掛號不存在
2026-01-27 00:32:53,query,missing_required,http://127.0.0.1:5000/query,GET,404,13,expected_fail,,查無資料
2026-01-27 00:32:53,register,duplicate_setup,http://127.0.0.1:5000/register,POST,200,18,expected_pass,,
2026-01-27 00:32:53,register,invalid_date,http://127.0.0.1:5000/register,POST,400,17,expected_fail,,掛號日期錯誤
2026-01-27 00:32:53,register,normal,http://127.0.0.1:5000/register,POST,500,14,infra_error,,infra_error
2026-01-27 00:32:53,register,duplicate_setup,http://127.0.0.1:5000/register,POST,400,13,unexpected_fail,,[EXPECT=expected_pass] 已掛號
2026-01-27 00:32:53,register,duplicate_setup,http://127.0.0.1:5000/register,POST,200,19,expected_pass,,
2026-01-27 00:32:53,register,missing_required,http://127.0.0.1:5000/register,POST,400,15,expected_fail,,缺少必填欄位
2026-01-27 00:32:53,register,duplicate,http://127.0.0.1:5000/register,POST,400,16,expected_fail,,已掛號
2026-01-27 00:32:53,register,missing_required,http://127.0.0.1:5000/register,POST,400,20,expected_fail,,缺少必填欄位
2026-01-27 00:32:53,register,invalid_id,http://127.0.0.1:5000/register,POST,400,17,expected_fail,,身分證格式錯誤
2026-01-27 00:32:53,register,missing_required,http://127.0.0.1:5000/register,POST,400,18,expected_fail,,缺少必填欄位
2026-01-27 00:32:53,register,duplicate,http://127.0.0.1:5000/register,POST,400,17,expected_fail,,已掛號
2026-01-27 00:32:53,register,late,http://127.0.0.1:5000/register,POST,200,18,expected_pass,,
2026-01-27 00:32:53,register,normal,http://127.0.0.1:5000/register,POST,200,25,expected_pass,,
2026-01-27 00:32:53,register,duplicate_setup,http://127.0.0.1:5000/register,POST,200,18,expected_pass,,
2026-01-27 00:32:53,register,missing_required,http://127.0.0.1:5000/register,POST,400,25,expected_fail,,缺少必填欄位
2026-01-27 00:32:53,register,invalid_date,http://127.0.0.1:5000/register,POST,400,19,expected_fail,,掛號日期錯誤
2026-01-27 00:32:53,register,missing_required,http://127.0.0.1:5000/register,POST,400,24,expected_fail,,缺少必填欄位
2026-01-27 00:32:53,query,invalid_date,http://127.0.0.1:5000/query,GET,404,17,expected_fail,,查無資料
2026-01-27 00:32:53,register,invalid_id,http://127.0.0.1:5000/register,POST,400,16,expected_fail,,身分證格式錯誤
2026-01-27 00:32:53,register,normal,http://127.0.0.1:5000/register,POST,200,16,expected_pass,,
2026-01-27 00:32:53,register,normal,http://127.0.0.1:5000/register,POST,400,21,unexpected_fail,,[EXPECT=expected_pass] 身分證格式錯誤
2026-01-27 00:32:53,query,invalid_id,http://127.0.0.1:5000/query,GET,404,15,expected_fail,,查無資料
2026-01-27 00:32:53,register,invalid_date,http://127.0.0.1:5000/register,POST,400,27,expected_fail,,掛號日期錯誤
2026-01-27 00:32:53,query,missing_required,http://127.0.0.1:5000/query,GET,404,15,expected_fail,,查無資料
2026-01-27 00:32:53,register,duplicate,http://127.0.0.1:5000/register,POST,400,25,expected_fail,,已掛號
2026-01-27 00:32:53,register,duplicate,http://127.0.0.1:5000/register,POST,400,23,expected_fail,,已掛號
2026-01-27 00:32:53,query,missing_required,http://127.0.0.1:5000/query,GET,404,24,expected_fail,,查無資料
2026-01-27 00:32:53,register,invalid_date,http://127.0.0.1:5000/register,POST,400,24,expected_fail,,掛號日期錯誤
2026-01-27 00:32:53,register,invalid_id,http://127.0.0.1:5000/register,POST,400,25,expected_fail,,身分證格式錯誤
2026-01-27 00:32:53,query,invalid_date,http://127.0.0.1:5000/query,GET,404,16,expected_fail,,查無資料
2026-01-27 00:32:53,query,normal,http://127.0.0.1:5000/query,GET,200,19,expected_pass,,
2026-01-27 00:32:53,query,missing_required,http://127.0.0.1:5000/query,GET,404,25,expected_fail,,查無資料
2026-01-27 00:32:53,query,missing_required,http://127.0.0.1:5000/query,GET,404,17,expected_fail,,查無資料
2026-01-27 00:32:53,register,normal,http://127.0.0.1:5000/register,POST,200,28,expected_pass,,
2026-01-27 00:32:53,register,missing_required,http://127.0.0.1:5000/register,POST,400,22,expected_fail,,缺少必填欄位
2026-01-27 00:32:53,query,invalid_id,http://127.0.0.1:5000/query,GET,404,21,expected_fail,,查無資料
2026-01-27 00:32:53,register,invalid_date,http://127.0.0.1:5000/register,POST,400,29,expected_fail,,掛號日期錯誤
2026-01-27 00:32:53,register,normal,http://127.0.0.1:5000/register,POST,200,23,expected_pass,,
2026-01-27 00:32:53,register,normal,http://127.0.0.1:5000/register,POST,200,20,expected_pass,,
2026-01-27 00:32:53,register,late,http://127.0.0.1:5000/register,POST,200,28,expected_pass,,
2026-01-27 00:32:53,register,duplicate,http://127.0.0.1:5000/register,POST,400,29,expected_fail,,已掛號
2026-01-27 00:32:53,query,missing_required,http://127.0.0.1:5000/query,GET,404,29,expected_fail,,查無資料
2026-01-27 00:32:53,register,late,http://127.0.0.1:5000/register,POST,200,21,expected_pass,,
2026-01-27 00:32:53,cancel,cancel_nonexist,http://127.0.0.1:5000/cancel,POST,404,26,expected_fail,,掛號不存在
2026-01-27 00:32:53,query,normal,http://127.0.0.1:5000/query,GET,200,26,expected_pass,,
2026-01-27 00:32:53,register,invalid_date,http://127.0.0.1:5000/register,POST,400,21,expected_fail,,掛號日期錯誤
2026-01-27 00:32:53,register,invalid_id,http://127.0.0.1:5000/register,POST,400,22,expected_fail,,身分證格式錯誤
2026-01-27 00:32:53,register,normal,http://127.0.0.1:5000/register,POST,200,19,expected_pass,,
2026-01-27 00:32:53,register,missing_required,http://127.0.0.1:5000/register,POST,400,27,expected_fail,,缺少必填欄位
2026-01-27 00:32:53,register,invalid_date,http://127.0.0.1:5000/register,POST,400,26,expected_fail,,掛號日期錯誤
2026-01-27 00:32:53,register,invalid_date,http://127.0.0.1:5000/register,POST,400,26,expected_fail,,掛號日期錯誤
2026-01-27 00:32:53,query,invalid_date,http://127.0.0.1:5000/query,GET,404,27,expected_fail,,查無資料
2026-01-27 00:32:53,query,invalid_date,http://127.0.0.1:5000/query,GET,404,30,expected_fail,,查無資料
